what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285734730
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285734730
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285753171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285755496
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421285755511
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285759884
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285759993
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285763487
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285766623
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285767138
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285806079
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285826581
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285884980
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285891298
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285945402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286038516
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286069941
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421286074570
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421286077596
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421286077643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286080357
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421286080373
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286088789
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286093173
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286093282
