what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1423531749626
error,log,,,"SOPC design not set.",1423531749728
error,log,,,"CPU module not set.",1423531749729
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423531749729
error,log,,,"CPU architecture type not set. ",1423531749729
error,log,,,"CPU master group not set.",1423531749729
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423531749842
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1423531753421
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531756744
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531765422
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531775176
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531776121
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531776514
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531780241
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423531833487
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423531839482
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423531844742
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423531859720
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423531864739
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423531865973
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423531869892
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423531871363
error,log,,,"SOPC design not set.",1423531871383
error,log,,,"CPU module not set.",1423531871386
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423531871388
