what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1423527067475
error,log,,,"CPU master group not set.",1423527067485
error,log,,,"Select one of the available target connection paths.",1423527067485
error,log,,,"SOPC design not set.",1423527067485
error,log,,,"CPU module not set.",1423527067485
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067485
error,log,,,"CPU architecture type not set. ",1423527067485
error,log,,,"CPU master group not set.",1423527067485
error,log,,,"Select one of the available target connection paths.",1423527067485
error,log,,,"SOPC design not set.",1423527067485
error,log,,,"CPU module not set.",1423527067485
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067485
error,log,,,"CPU architecture type not set. ",1423527067485
error,log,,,"CPU master group not set.",1423527067485
error,log,,,"Expected base address of system ID component is undefined.",1423527067485
error,log,,,"Select one of the available target connection paths.",1423527067485
error,log,,,"SOPC design not set.",1423527067485
error,log,,,"CPU module not set.",1423527067485
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067485
error,log,,,"CPU architecture type not set. ",1423527067485
error,log,,,"CPU master group not set.",1423527067485
error,log,,,"Expected base address of system ID component is undefined.",1423527067495
error,log,,,"Select one of the available target connection paths.",1423527067495
error,log,,,"SOPC design not set.",1423527067495
error,log,,,"CPU module not set.",1423527067495
