what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067445
error,log,,,"CPU architecture type not set. ",1423527067445
error,log,,,"CPU master group not set.",1423527067445
error,log,,,"SOPC design not set.",1423527067475
error,log,,,"CPU module not set.",1423527067475
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067475
error,log,,,"CPU architecture type not set. ",1423527067475
error,log,,,"CPU master group not set.",1423527067475
error,log,,,"SOPC design not set.",1423527067475
error,log,,,"CPU module not set.",1423527067475
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067475
error,log,,,"CPU architecture type not set. ",1423527067475
error,log,,,"CPU master group not set.",1423527067475
error,log,,,"Connected system ID hash not found on target at expected base address.",1423527067475
error,log,,,"Connected system timestamp not found on target at expected base address.",1423527067475
error,log,,,"SOPC design not set.",1423527067475
error,log,,,"CPU module not set.",1423527067475
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067475
error,log,,,"CPU architecture type not set. ",1423527067475
error,log,,,"CPU master group not set.",1423527067475
error,log,,,"Connected system ID hash not found on target at expected base address.",1423527067475
error,log,,,"Connected system timestamp not found on target at expected base address.",1423527067475
error,log,,,"SOPC design not set.",1423527067475
error,log,,,"CPU module not set.",1423527067475
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527067475
