what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1423527695147
error,log,,,"CPU master group not set.",1423527695147
error,log,,,"SOPC design not set.",1423527695277
error,log,,,"CPU module not set.",1423527695277
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527695277
error,log,,,"CPU architecture type not set. ",1423527695277
error,log,,,"CPU master group not set.",1423527695277
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423527695387
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1423527698808
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423527704905
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527709685
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527716715
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527717395
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527718535
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527719305
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527722855
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527738038
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527739308
error,log,,,"SOPC design not set.",1423527739368
error,log,,,"CPU module not set.",1423527739368
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527739368
error,log,,,"CPU architecture type not set. ",1423527739368
error,log,,,"CPU master group not set.",1423527739368
error,log,,,"SOPC design not set.",1423527739468
error,log,,,"CPU module not set.",1423527739468
