what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1423530017964
error,log,,,"CPU module not set.",1423530017964
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423530017964
error,log,,,"CPU architecture type not set. ",1423530017964
error,log,,,"CPU master group not set.",1423530017964
error,log,,,"SOPC design not set.",1423530018074
error,log,,,"CPU module not set.",1423530018074
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423530018074
error,log,,,"CPU architecture type not set. ",1423530018074
error,log,,,"CPU master group not set.",1423530018074
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423530018174
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1423530021553
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423530023523
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1423530025163
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1423530030266
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1423530033366
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1423530033856
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1423530064694
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423530090140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423530101653
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423530111804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423530114054
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1423530136678
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1423530146385
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1423530147225
