what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1423529553592
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423529553702
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1423529557081
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423529563255
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423529574178
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1423529577928
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1423529578958
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1423529579608
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423529584811
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423529586071
error,log,,,"SOPC design not set.",1423529586101
error,log,,,"CPU module not set.",1423529586101
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423529586101
error,log,,,"CPU architecture type not set. ",1423529586101
error,log,,,"CPU master group not set.",1423529586101
error,log,,,"SOPC design not set.",1423529586211
error,log,,,"CPU module not set.",1423529586211
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423529586211
error,log,,,"CPU architecture type not set. ",1423529586211
error,log,,,"CPU master group not set.",1423529586211
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423529586311
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1423529589726
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1423529595911
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423529615131
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423529616430
