what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1423527410441
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1423527435431
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527435611
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527435651
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1423527438511
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527438661
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1423527446381
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527449811
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527450831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527453501
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527454851
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1423527456411
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1423527460841
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527461021
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1423527461061
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527467591
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527470341
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1423527474961
error,log,,,"SOPC design not set.",1423527475341
error,log,,,"CPU module not set.",1423527475341
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1423527475341
error,log,,,"CPU architecture type not set. ",1423527475341
error,log,,,"CPU master group not set.",1423527475341
error,log,,,"SOPC design not set.",1423527475451
error,log,,,"CPU module not set.",1423527475451
