what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1421798457160
error,log,,,"CPU module not set.",1421798457160
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421798457160
error,log,,,"CPU architecture type not set. ",1421798457160
error,log,,,"CPU master group not set.",1421798457160
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798457269
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421798460789
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798466778
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798485714
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798500737
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798550407
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798592324
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798596224
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421798597815
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798601887
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798605753
error,log,,,"SOPC design not set.",1421798605785
error,log,,,"CPU module not set.",1421798605785
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421798605785
error,log,,,"CPU architecture type not set. ",1421798605785
error,log,,,"CPU master group not set.",1421798605785
error,log,,,"SOPC design not set.",1421798605894
error,log,,,"CPU module not set.",1421798605894
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421798605894
error,log,,,"CPU architecture type not set. ",1421798605894
