what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421797853076
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421797853840
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421797854839
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421797856227
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797857771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797861143
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797865140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797878662
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.rename.element",1421797878678
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797885120
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797931678
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797936770
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421797939859
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.rename.element",1421797939859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1421798031483
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1421798031686
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1421798031857
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798043947
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421798053434
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798057833
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798064713
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798115229
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798119223
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421798120424
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421798202127
