what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421284943113
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1421284944782
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284945079
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284946639
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421284951850
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421284979932
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284992646
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284994475
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284996191
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285035250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285075689
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285163485
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421285165061
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421285167401
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285177478
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285181352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285182944
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285183850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285187360
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285189858
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421285191798
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421285201340
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1421285202603
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285202900
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421285204928
