what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691752887
error,log,,,"CPU architecture type not set. ",1421691752887
error,log,,,"CPU master group not set.",1421691752887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421691753183
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421691754540
error,log,,,"SOPC design not set.",1421691754649
error,log,,,"CPU module not set.",1421691754665
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691754665
error,log,,,"CPU architecture type not set. ",1421691754665
error,log,,,"CPU master group not set.",1421691754665
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691754665
error,log,,,"SOPC design not set.",1421691754665
error,log,,,"CPU module not set.",1421691754665
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691754665
error,log,,,"CPU architecture type not set. ",1421691754665
error,log,,,"CPU master group not set.",1421691754665
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691754665
error,log,,,"SOPC design not set.",1421691754665
error,log,,,"CPU module not set.",1421691754665
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691754665
error,log,,,"CPU architecture type not set. ",1421691754665
error,log,,,"CPU master group not set.",1421691754665
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691754665
error,log,,,"SOPC design not set.",1421691754665
error,log,,,"CPU module not set.",1421691754665
