what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1421695112801
error,log,,,"CPU module not set.",1421695112801
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695112801
error,log,,,"CPU architecture type not set. ",1421695112801
error,log,,,"CPU master group not set.",1421695112801
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695112910
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421695116250
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695122321
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695138685
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421695141649
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695156625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695157436
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695158326
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695158341
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695159979
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695162974
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695164082
error,log,,,"SOPC design not set.",1421695164129
error,log,,,"CPU module not set.",1421695164129
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695164129
error,log,,,"CPU architecture type not set. ",1421695164129
error,log,,,"CPU master group not set.",1421695164129
error,log,,,"SOPC design not set.",1421695164222
error,log,,,"CPU module not set.",1421695164222
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695164222
