what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717768399
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421717771285
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421717785746
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421717798460
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421717824668
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421717840549
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421717842452
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421717852030
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421717853356
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421717854448
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717859815
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717860891
error,log,,,"SOPC design not set.",1421717860953
error,log,,,"CPU module not set.",1421717860953
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717860953
error,log,,,"CPU architecture type not set. ",1421717860953
error,log,,,"CPU master group not set.",1421717860953
error,log,,,"SOPC design not set.",1421717861047
error,log,,,"CPU module not set.",1421717861047
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717861047
error,log,,,"CPU architecture type not set. ",1421717861047
error,log,,,"CPU master group not set.",1421717861047
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421717861141
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421717864402
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421717870442
