what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695345627
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695375238
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695375284
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695382367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695383508
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695412541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695428172
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695432998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695440066
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695445231
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695513414
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421695554643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695557295
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695558621
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695558995
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695559213
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695559385
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695559541
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695559713
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695559869
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695560025
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695560149
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695560321
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695560477
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421695560617
