what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695886690
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695889904
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695892961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695894084
error,log,,,"SOPC design not set.",1421695894147
error,log,,,"CPU module not set.",1421695894147
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695894147
error,log,,,"CPU architecture type not set. ",1421695894147
error,log,,,"CPU master group not set.",1421695894147
error,log,,,"SOPC design not set.",1421695894272
error,log,,,"CPU module not set.",1421695894272
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695894272
error,log,,,"CPU architecture type not set. ",1421695894272
error,log,,,"CPU master group not set.",1421695894272
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695894365
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421695897628
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695903668
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695919426
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695926836
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695933434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695938566
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695938706
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695944213
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695946712
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695971921
