what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421694954520
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421694959746
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421694966547
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421694970837
activated,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1421694973084
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421694973084
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1421694973302
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421694983536
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421694983816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421694986219
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1421694986219
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421694987264
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421694993582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421694999713
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421695000571
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695001288
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695003878
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695007060
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695009931
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695012832
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421695012848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695015972
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695018550
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695020094
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695022403
