what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717680147
error,log,,,"CPU architecture type not set. ",1421717680147
error,log,,,"CPU master group not set.",1421717680147
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421717680241
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421717683502
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421717689511
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717717797
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717718904
error,log,,,"Requested JTAG chain broken",1421717718920
error,log,,,"SOPC design not set.",1421717718951
error,log,,,"CPU module not set.",1421717718951
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717718951
error,log,,,"CPU architecture type not set. ",1421717718951
error,log,,,"CPU master group not set.",1421717718951
error,log,,,"SOPC design not set.",1421717718951
error,log,,,"CPU module not set.",1421717718951
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717718951
error,log,,,"CPU architecture type not set. ",1421717718951
error,log,,,"CPU master group not set.",1421717718951
error,log,,,"Connected system ID hash not found on target at expected base address.",1421717718951
error,log,,,"Connected system timestamp not found on target at expected base address.",1421717718951
error,log,,,"Connected system ID hash not found on target at expected base address.",1421717719029
error,log,,,"Connected system timestamp not found on target at expected base address.",1421717719029
error,log,,,"Connected system ID hash not found on target at expected base address.",1421717719138
error,log,,,"Connected system timestamp not found on target at expected base address.",1421717719138
