what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720979301
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720982540
error,log,,,"SOPC design not set.",1421720982571
error,log,,,"CPU module not set.",1421720982571
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421720982571
error,log,,,"CPU architecture type not set. ",1421720982571
error,log,,,"CPU master group not set.",1421720982571
error,log,,,"SOPC design not set.",1421720982696
error,log,,,"CPU module not set.",1421720982696
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421720982696
error,log,,,"CPU architecture type not set. ",1421720982696
error,log,,,"CPU master group not set.",1421720982696
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421720982805
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720984494
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720986680
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421720986680
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421720989693
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720991269
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720995786
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720997613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720997722
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421721057451
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421721071364
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421721074921
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421721076059
