what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1421798322539
error,log,,,"CPU master group not set.",1421798322539
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798322648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798325987
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421798325987
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798329594
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798331031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798334619
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798395614
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421798410778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421798414631
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798422789
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798424989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798431229
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798442917
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421798444934
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421798446350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421798449928
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798452413
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798457018
error,log,,,"SOPC design not set.",1421798457051
error,log,,,"CPU module not set.",1421798457051
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421798457051
error,log,,,"CPU architecture type not set. ",1421798457051
error,log,,,"CPU master group not set.",1421798457051
