what,kind,bundleId,bundleVersion,description,time
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691835357
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691835467
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691835576
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691835685
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691835794
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691835903
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836013
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836122
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836231
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836340
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836449
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836559
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836668
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836777
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836886
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691836995
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837105
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837214
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837323
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837432
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837541
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837651
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837760
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837869
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691837978
