what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421692112016
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1421692119769
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1421692119785
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692121751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692124418
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421692138723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692139004
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692141173
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1421692146430
error,log,,,"SOPC design not set.",1421692147584
error,log,,,"CPU module not set.",1421692147584
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421692147584
error,log,,,"CPU architecture type not set. ",1421692147584
error,log,,,"CPU master group not set.",1421692147584
error,log,,,"SOPC design not set.",1421692147584
error,log,,,"CPU module not set.",1421692147584
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421692147584
error,log,,,"CPU architecture type not set. ",1421692147584
error,log,,,"CPU master group not set.",1421692147584
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692147990
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692149004
error,log,,,"SOPC design not set.",1421692149066
error,log,,,"CPU module not set.",1421692149066
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421692149066
error,log,,,"CPU architecture type not set. ",1421692149066
