what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1421695164222
error,log,,,"CPU master group not set.",1421695164222
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695164332
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421695167610
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695173681
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695234224
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695235363
error,log,,,"SOPC design not set.",1421695235425
error,log,,,"CPU module not set.",1421695235425
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695235425
error,log,,,"CPU architecture type not set. ",1421695235425
error,log,,,"CPU master group not set.",1421695235425
error,log,,,"SOPC design not set.",1421695235550
error,log,,,"CPU module not set.",1421695235550
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421695235550
error,log,,,"CPU architecture type not set. ",1421695235550
error,log,,,"CPU master group not set.",1421695235550
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421695239155
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695245210
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421695251170
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421695252527
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695263431
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695264336
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695335081
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695336392
