what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU master group not set.",1421798605894
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798605977
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421798609245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798609962
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421798615258
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798660325
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798660349
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421798745972
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1421798747236
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798747532
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798748390
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421798749263
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798761907
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798909870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798911305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798912693
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421798912787
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1421798912896
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1421798912896
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1421798912927
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1421798912927
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1421798913021
error,log,,,"An exception occurred while dispatching debug events.",1421798913021
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1421798913941
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1421798913941
