what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1421692149269
error,log,,,"CPU module not set.",1421692149269
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421692149269
error,log,,,"CPU architecture type not set. ",1421692149269
error,log,,,"CPU master group not set.",1421692149269
error,log,,,"SOPC design not set.",1421692149316
error,log,,,"CPU module not set.",1421692149316
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421692149316
error,log,,,"CPU architecture type not set. ",1421692149316
error,log,,,"CPU master group not set.",1421692149316
opened,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421692150782
error,log,,,"sun.awt.X11.XlibWrapper",1421692150938
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1421692151110
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1421692151141
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421692198881
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421692198927
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421692208256
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421692208287
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421692244354
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692315942
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421692315958
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692322669
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692327464
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421692327495
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421692332733
