what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421287846544
error,log,,,"CPU architecture type not set. ",1421287846544
error,log,,,"CPU master group not set.",1421287846544
error,log,,,"Expected base address of system ID component is undefined.",1421287846544
error,log,,,"SOPC design not set.",1421287846544
error,log,,,"CPU module not set.",1421287846560
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421287846560
error,log,,,"CPU architecture type not set. ",1421287846560
error,log,,,"CPU master group not set.",1421287846560
error,log,,,"Expected base address of system ID component is undefined.",1421287846560
error,log,,,"SOPC design not set.",1421287849649
error,log,,,"CPU module not set.",1421287849649
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421287849649
error,log,,,"CPU architecture type not set. ",1421287849649
error,log,,,"CPU master group not set.",1421287849649
error,log,,,"Expected base address of system ID component is undefined.",1421287849649
error,log,,,"SOPC design not set.",1421287849649
error,log,,,"CPU module not set.",1421287849649
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421287849649
error,log,,,"CPU architecture type not set. ",1421287849649
error,log,,,"CPU master group not set.",1421287849649
error,log,,,"Connected system ID hash not found on target at expected base address.",1421287849649
error,log,,,"Connected system timestamp not found on target at expected base address.",1421287849649
error,log,,,"SOPC design not set.",1421287849649
error,log,,,"CPU module not set.",1421287849649
