what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421286323319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286345052
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421286353899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421286354211
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421286354554
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286355100
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286355209
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421286355958
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421286355958
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421286360170
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421286361293
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421286364741
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286365023
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286367161
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421286380719
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421286381062
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421286383558
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421286385508
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286385789
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286389673
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286390235
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421286392778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421286405884
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421286408302
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421286410955
