what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421696117273
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421696118365
error,log,,,"SOPC design not set.",1421696118428
error,log,,,"CPU module not set.",1421696118428
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421696118428
error,log,,,"CPU architecture type not set. ",1421696118428
error,log,,,"CPU master group not set.",1421696118428
error,log,,,"SOPC design not set.",1421696118521
error,log,,,"CPU module not set.",1421696118521
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421696118521
error,log,,,"CPU architecture type not set. ",1421696118521
error,log,,,"CPU master group not set.",1421696118521
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421696118631
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421696121892
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421696128244
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421696143331
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421696147888
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421696149183
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421696149589
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421696150135
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421696555881
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421696557944
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421696926545
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421696926560
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421696930864
