what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421718205254
error,log,,,"CPU architecture type not set. ",1421718205254
error,log,,,"CPU master group not set.",1421718205254
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421718205363
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421718208625
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421718214883
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421718247487
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421718270606
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421718272884
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1421718276238
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1421718281105
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421718354814
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421718357919
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421718370165
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421718371163
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421718372224
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421718377949
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421718379103
error,log,,,"SOPC design not set.",1421718379150
error,log,,,"CPU module not set.",1421718379150
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421718379150
error,log,,,"CPU architecture type not set. ",1421718379150
error,log,,,"CPU master group not set.",1421718379150
error,log,,,"SOPC design not set.",1421718379244
error,log,,,"CPU module not set.",1421718379244
