what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421717905230
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717911985
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1421717912016
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717918085
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717919979
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717925754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717948367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717952653
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421717953343
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421717957196
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717957477
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717961096
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421717987631
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717991422
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421717992577
error,log,,,"SOPC design not set.",1421717992639
error,log,,,"CPU module not set.",1421717992639
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717992639
error,log,,,"CPU architecture type not set. ",1421717992639
error,log,,,"CPU master group not set.",1421717992639
error,log,,,"SOPC design not set.",1421717992733
error,log,,,"CPU module not set.",1421717992733
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421717992733
error,log,,,"CPU architecture type not set. ",1421717992733
error,log,,,"CPU master group not set.",1421717992733
