what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421720689299
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421720692123
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1421720692731
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421720694931
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421720696132
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421720711311
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421720714930
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421720723182
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421720724649
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421720725616
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720730358
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421720734166
error,log,,,"SOPC design not set.",1421720734214
error,log,,,"CPU module not set.",1421720734214
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421720734214
error,log,,,"CPU architecture type not set. ",1421720734214
error,log,,,"CPU master group not set.",1421720734214
error,log,,,"SOPC design not set.",1421720734323
error,log,,,"CPU module not set.",1421720734323
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421720734323
error,log,,,"CPU architecture type not set. ",1421720734323
error,log,,,"CPU master group not set.",1421720734323
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421720734417
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421720737762
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421720738173
