what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691964868
error,log,,,"CPU architecture type not set. ",1421691964868
error,log,,,"CPU master group not set.",1421691964868
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964868
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964868
error,log,,,"SOPC design not set.",1421691964868
error,log,,,"CPU module not set.",1421691964868
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691964868
error,log,,,"CPU architecture type not set. ",1421691964868
error,log,,,"CPU master group not set.",1421691964868
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964868
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964868
error,log,,,"SOPC design not set.",1421691964868
error,log,,,"CPU module not set.",1421691964868
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421691964868
error,log,,,"CPU architecture type not set. ",1421691964868
error,log,,,"CPU master group not set.",1421691964868
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964868
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964868
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964915
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964931
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964946
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691964946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421691964962
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1421691965524
