what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284250333
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284250614
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284254218
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421284259943
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421284265873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284268603
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284271317
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421284275903
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284276184
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284278914
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421284290988
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421284291035
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421284300397
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284302285
started,bundle,org.eclipse.core.databinding,1.2.0.M20090819-0800,"org.eclipse.core.databinding",1421284304625
started,bundle,org.eclipse.core.databinding.property,1.2.0.M20090819-0800,"org.eclipse.core.databinding.property",1421284304625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421284304687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284318134
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1421284318150
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421284320396
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284321847
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284333830
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1421284333845
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284334126
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421284340085
