what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"14.0-b16",1421282945988
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421282947876
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1421282954518
started,bundle,org.eclipse.core.databinding,1.2.0.M20090819-0800,"org.eclipse.core.databinding",1421282954533
started,bundle,org.eclipse.core.databinding.property,1.2.0.M20090819-0800,"org.eclipse.core.databinding.property",1421282954549
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421282982017
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421282982032
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1421283046477
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1421283047335
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1421283047351
started,bundle,org.eclipse.cdt.make.core,6.0.0.200909110608,"org.eclipse.cdt.make.core",1421283047694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283054792
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1421283054808
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283061785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283097137
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1421283097152
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1421283104796
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1421283108354
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1421283108416
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283111505
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283115670
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283134952
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283149698
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283156109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421283175268
