what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1421719722202
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421719722202
error,log,,,"CPU architecture type not set. ",1421719722202
error,log,,,"CPU master group not set.",1421719722202
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421719722312
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1421719725605
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421719731677
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421719794248
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1421719794934
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421719795948
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421719820144
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1421719824621
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421719824917
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421719828490
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421719831282
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421719832374
error,log,,,"SOPC design not set.",1421719832421
error,log,,,"CPU module not set.",1421719832421
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421719832421
error,log,,,"CPU architecture type not set. ",1421719832421
error,log,,,"CPU master group not set.",1421719832421
error,log,,,"SOPC design not set.",1421719832546
error,log,,,"CPU module not set.",1421719832546
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1421719832546
error,log,,,"CPU architecture type not set. ",1421719832546
