what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695583074
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695587520
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695628689
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1421695631247
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421695632916
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695634663
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695635996
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.print",1421695636012
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695639132
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695640161
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1421695641318
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695641458
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695652253
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695656145
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695656363
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695661262
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1421695665708
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695666581
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695667736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695667751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695669655
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695669670
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1421695670637
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1421695671308
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1421695671451
